match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder,id,venue,current_score,target_runs,runs_left,over_ball,balls_left,wickets,crr,rrr,result
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,1,BB McCullum,AA Noffke,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,62,200,138,6.166666666666667,83,1,10.054054054054054,9.975903614457831,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,2,RT Ponting,AA Noffke,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,63,200,137,6.333333333333333,82,1,9.947368421052632,10.02439024390244,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,3,BB McCullum,AA Noffke,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,64,200,136,6.5,81,1,9.846153846153847,10.074074074074074,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,RT Ponting,AA Noffke,BB McCullum,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,66,200,134,6.666666666666667,80,1,9.9,10.049999999999999,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,5,RT Ponting,AA Noffke,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,67,200,133,6.833333333333333,79,1,9.804878048780488,10.10126582278481,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,6,BB McCullum,AA Noffke,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,68,200,132,7.0,78,1,9.714285714285714,10.153846153846153,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,1,BB McCullum,Z Khan,RT Ponting,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,68,200,132,7.166666666666667,77,1,9.488372093023255,10.285714285714285,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,2,BB McCullum,Z Khan,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,69,200,131,7.333333333333333,76,1,9.40909090909091,10.342105263157896,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,3,RT Ponting,Z Khan,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,70,200,130,7.5,75,1,9.333333333333334,10.4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,4,BB McCullum,Z Khan,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,71,200,129,7.666666666666667,74,1,9.26086956521739,10.45945945945946,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,5,RT Ponting,Z Khan,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,72,200,128,7.833333333333333,73,1,9.191489361702128,10.52054794520548,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,6,BB McCullum,Z Khan,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,73,200,127,8.0,72,1,9.125,10.583333333333334,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,1,BB McCullum,JH Kallis,RT Ponting,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,73,200,127,8.166666666666666,71,1,8.938775510204083,10.732394366197182,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,2,BB McCullum,JH Kallis,RT Ponting,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,73,200,127,8.333333333333334,70,1,8.76,10.885714285714286,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,3,BB McCullum,JH Kallis,RT Ponting,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,73,200,127,8.5,69,1,8.588235294117647,11.043478260869565,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,4,BB McCullum,JH Kallis,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,74,200,126,8.666666666666666,68,1,8.538461538461538,11.117647058823529,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,5,RT Ponting,JH Kallis,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,75,200,125,8.833333333333334,67,1,8.490566037735848,11.194029850746269,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,6,BB McCullum,JH Kallis,RT Ponting,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,77,200,123,9.0,66,1,8.555555555555555,11.181818181818182,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,1,RT Ponting,SB Joshi,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,78,200,122,9.166666666666666,65,1,8.50909090909091,11.26153846153846,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,2,BB McCullum,SB Joshi,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,79,200,121,9.333333333333334,64,1,8.464285714285714,11.34375,0
